source,target,emd
Abbaye_de_Cluny (1).jpg,Belle_d_Orient (2).jpg,0.181353
Abbaye_de_Cluny (1).jpg,Ballerina (2).jpg,0.339193
Abbaye_de_Cluny (1).jpg,Aspirine_Rose (2).jpg,0.416232
Abbaye_de_Cluny (1).jpg,Aspirine_Rose (1).jpg,0.49271
Abbaye_de_Cluny (1).jpg,Allister_Stella_Gray (2).jpg,0.499875
Abraham_Darby.jpg,Michele_Meilland (8).jpg,0.444462
Abraham_Darby.jpg,Michele_Meilland (13).jpg,0.459904
Abraham_Darby.jpg,Leonard_de_Vinci (7).jpg,0.496804
Abraham_Darby.jpg,Eglantyne (6).jpg,0.511644
Abraham_Darby.jpg,Astronomia (1).jpg,0.551632
Adelaide_d_Orlean (1).jpg,Sea_Foam (4).jpg,0.244629
Adelaide_d_Orlean (1).jpg,Poustinia (7).jpg,0.247337
Adelaide_d_Orlean (1).jpg,Little_White_Pet (3).jpg,0.428284
Adelaide_d_Orlean (1).jpg,Ballerinetta (2).jpg,0.457745
Adelaide_d_Orlean (1).jpg,Adelaide_d_Orlean (2).jpg,0.496657
Adelaide_d_Orlean (2).jpg,Mme_Alfred_Carriere (5).jpg,0.319698
Adelaide_d_Orlean (2).jpg,Blush_Noistte (3).jpg,0.43719
Adelaide_d_Orlean (2).jpg,Adelaide_d_Orlean (1).jpg,0.496657
Adelaide_d_Orlean (2).jpg,Abraham_Darby.jpg,1.55916
Adelaide_d_Orlean (2).jpg,Abbaye_de_Cluny (1).jpg,1.84959
Adelaide_d_Orlean (3).jpg,Palais_Royal (4).jpg,0.210161
Adelaide_d_Orlean (3).jpg,Jacqueline_Du_Pre.jpg,0.221732
Adelaide_d_Orlean (3).jpg,Allister_Stella_Gray (8).jpg,0.259839
Adelaide_d_Orlean (3).jpg,Allister_Stella_Gray (5).jpg,0.341346
Adelaide_d_Orlean (3).jpg,Allister_Stella_Gray (3).jpg,0.34768
Aimee_Vibert (1).jpg,Kosmos (2).jpg,0.181823
Aimee_Vibert (1).jpg,Francine_Austin (2).jpg,0.213638
Aimee_Vibert (1).jpg,Allister_Stella_Gray (5).jpg,0.252688
Aimee_Vibert (1).jpg,Aimee_Vibert (3).jpg,0.382454
Aimee_Vibert (1).jpg,Aimee_Vibert (2).jpg,0.413823
Aimee_Vibert (2).jpg,Francine_Austin (2).jpg,0.207696
Aimee_Vibert (2).jpg,Allister_Stella_Gray (8).jpg,0.337829
Aimee_Vibert (2).jpg,Allister_Stella_Gray (5).jpg,0.344213
Aimee_Vibert (2).jpg,Allister_Stella_Gray (1).jpg,0.37851
Aimee_Vibert (2).jpg,Aimee_Vibert (3).jpg,0.402441
Aimee_Vibert (3).jpg,Seagull (1).jpg,0.203319
Aimee_Vibert (3).jpg,Mme_Alfred_Carriere (1).jpg,0.264741
Aimee_Vibert (3).jpg,Marie_Pavie (1).jpg,0.276796
Aimee_Vibert (3).jpg,Kosmos (2).jpg,0.3566
Aimee_Vibert (3).jpg,Gruss_An_Aachen (1).jpg,0.37267
Alexendra_Princesse_de_Luxembourg (1).jpg,Bukavu (1).jpg,0.0586703
Alexendra_Princesse_de_Luxembourg (1).jpg,Ballerina (6).jpg,0.118534
Alexendra_Princesse_de_Luxembourg (1).jpg,Auguste_Renoir (2).jpg,0.1491
Alexendra_Princesse_de_Luxembourg (1).jpg,Allister_Stella_Gray (7).jpg,0.262861
Alexendra_Princesse_de_Luxembourg (1).jpg,Alice (5).jpg,0.367379
Alexendra_Princesse_de_Luxembourg (2).jpg,Little_White_Pet (6).jpg,0.095404
Alexendra_Princesse_de_Luxembourg (2).jpg,Blush_Noistte (4).jpg,0.170259
Alexendra_Princesse_de_Luxembourg (2).jpg,Allister_Stella_Gray (3).jpg,0.314177
Alexendra_Princesse_de_Luxembourg (2).jpg,Adelaide_d_Orlean (3).jpg,0.450722
Alexendra_Princesse_de_Luxembourg (2).jpg,Adelaide_d_Orlean (2).jpg,0.871694
Alice (1).jpg,Pierre_de_Ronsard (18).jpg,0.186897
Alice (1).jpg,Guirlande_Rose (7).jpg,0.238154
Alice (1).jpg,Guirlande_Rose (6).jpg,0.293283
Alice (1).jpg,Aloha (3).jpg,0.295689
Alice (1).jpg,Aloha (2).jpg,0.403177
Alice (2).jpg,Mme_Ameilland (2).jpg,0.0562008
Alice (2).jpg,Allister_Stella_Gray (6).jpg,0.0609986
Alice (2).jpg,Alice (3).jpg,0.370438
Alice (2).jpg,Alexendra_Princesse_de_Luxembourg (2).jpg,0.679185
Alice (2).jpg,Aimee_Vibert (1).jpg,0.873222
Alice (3).jpg,Jubile_du_Prince_de_Monaco (3).jpg,0.0667529
Alice (3).jpg,Imperatrice_Frah (2).jpg,0.105963
Alice (3).jpg,Ballerina (3).jpg,0.152312
Alice (3).jpg,Allister_Stella_Gray (4).jpg,0.250252
Alice (3).jpg,Alice (2).jpg,0.370438
Alice (4).jpg,Lavender_Dream (7).jpg,0.0253344
Alice (4).jpg,Durance.jpg,0.0520026
Alice (4).jpg,Charles_Rennie_Mac_Intosh (1).jpg,0.0576543
Alice (4).jpg,Ballerina (4).jpg,0.0732748
Alice (4).jpg,Aloha (1).jpg,0.16585
Alice (5).jpg,Robin_Hood (8).jpg,0.0230886
Alice (5).jpg,Lavender_Dream (4).jpg,0.043541
Alice (5).jpg,Alice (6).jpg,0.0760763
Alice (5).jpg,Alice (4).jpg,0.23888
Alice (5).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.367379
Alice (6).jpg,Mamy_Blue (1).jpg,0.0288831
Alice (6).jpg,Guirlande_Rose (4).jpg,0.029918
Alice (6).jpg,Gertrude_Jekyll (1).jpg,0.0572176
Alice (6).jpg,Alice (5).jpg,0.0760763
Alice (6).jpg,Alice (4).jpg,0.181602
Allister_Stella_Gray (1).jpg,Jeanne_Moreaue (1).jpg,0.244611
Allister_Stella_Gray (1).jpg,Aimee_Vibert (2).jpg,0.37851
Allister_Stella_Gray (1).jpg,Aimee_Vibert (1).jpg,0.505773
Allister_Stella_Gray (1).jpg,Adelaide_d_Orlean (3).jpg,0.82885
Allister_Stella_Gray (1).jpg,Abraham_Darby.jpg,1.04094
Allister_Stella_Gray (10).jpg,William_Allen_Richardson (2).jpg,0.227988
Allister_Stella_Gray (10).jpg,William_Allen_Richardson (1).jpg,0.293508
Allister_Stella_Gray (10).jpg,Gruss_An_Aachen.jpg,0.313439
Allister_Stella_Gray (10).jpg,Eglantyne (13).jpg,0.351976
Allister_Stella_Gray (10).jpg,Bossa_Nova (3).jpg,0.367063
Allister_Stella_Gray (2).jpg,Rosarium_Uetersen (2).jpg,0.361611
Allister_Stella_Gray (2).jpg,Mme_Ameilland (18).jpg,0.400752
Allister_Stella_Gray (2).jpg,Belle_d_Orient (2).jpg,0.409031
Allister_Stella_Gray (2).jpg,Ballerina (2).jpg,0.49338
Allister_Stella_Gray (2).jpg,Abbaye_de_Cluny (1).jpg,0.499875
Allister_Stella_Gray (3).jpg,Phyllis_Bide (1).jpg,0.183619
Allister_Stella_Gray (3).jpg,Marie_Pavie (3).jpg,0.197172
Allister_Stella_Gray (3).jpg,Allister_Stella_Gray (8).jpg,0.198973
Allister_Stella_Gray (3).jpg,Allister_Stella_Gray (5).jpg,0.231625
Allister_Stella_Gray (3).jpg,Alexendra_Princesse_de_Luxembourg (2).jpg,0.314177
Allister_Stella_Gray (4).jpg,RimosaCI (8).jpg,0.187887
Allister_Stella_Gray (4).jpg,Pullman_Orient_Express (1).jpg,0.220408
Allister_Stella_Gray (4).jpg,Alice (3).jpg,0.250252
Allister_Stella_Gray (4).jpg,Alice (2).jpg,0.540551
Allister_Stella_Gray (4).jpg,Abbaye_de_Cluny (1).jpg,0.808164
Allister_Stella_Gray (5).jpg,Allister_Stella_Gray (8).jpg,0.130386
Allister_Stella_Gray (5).jpg,Allister_Stella_Gray (3).jpg,0.231625
Allister_Stella_Gray (5).jpg,Aimee_Vibert (1).jpg,0.252688
Allister_Stella_Gray (5).jpg,Adelaide_d_Orlean (3).jpg,0.341346
Allister_Stella_Gray (5).jpg,Abraham_Darby.jpg,0.951223
Allister_Stella_Gray (6).jpg,Mme_Ameilland (2).jpg,0.046863
Allister_Stella_Gray (6).jpg,La_Rosees (2).jpg,0.0565155
Allister_Stella_Gray (6).jpg,Alice (2).jpg,0.0609986
Allister_Stella_Gray (6).jpg,Alexendra_Princesse_de_Luxembourg (2).jpg,0.649283
Allister_Stella_Gray (6).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.885112
Allister_Stella_Gray (7).jpg,Francine_Austin (9).jpg,0.0477429
Allister_Stella_Gray (7).jpg,Ballerina (11).jpg,0.217653
Allister_Stella_Gray (7).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.262861
Allister_Stella_Gray (7).jpg,Adelaide_d_Orlean (3).jpg,0.387702
Allister_Stella_Gray (7).jpg,Abraham_Darby.jpg,1.06281
Allister_Stella_Gray (8).jpg,Allister_Stella_Gray (5).jpg,0.130386
Allister_Stella_Gray (8).jpg,Allister_Stella_Gray (3).jpg,0.198973
Allister_Stella_Gray (8).jpg,Adelaide_d_Orlean (3).jpg,0.259839
Allister_Stella_Gray (8).jpg,Adelaide_d_Orlean (1).jpg,0.978363
Allister_Stella_Gray (8).jpg,Abraham_Darby.jpg,1.05028
Allister_Stella_Gray (9).jpg,Boule_de_Neige.jpg,0.132176
Allister_Stella_Gray (9).jpg,Alice (2).jpg,0.527309
Allister_Stella_Gray (9).jpg,Aimee_Vibert (1).jpg,0.555664
Allister_Stella_Gray (9).jpg,Adelaide_d_Orlean (3).jpg,0.793227
Allister_Stella_Gray (9).jpg,Abraham_Darby.jpg,1.07515
Aloha (1).jpg,Violette (2).jpg,0.0408789
Aloha (1).jpg,Michele_Meilland (3).jpg,0.045332
Aloha (1).jpg,Jacques_Cartier (1).jpg,0.0636276
Aloha (1).jpg,Charles_Rennie_Mac_Intosh (4).jpg,0.0750892
Aloha (1).jpg,Bossa_Nova (1).jpg,0.109916
Aloha (2).jpg,Gertrude_Jekyll (2).jpg,0.132925
Aloha (2).jpg,Bossa_Nova (2).jpg,0.147991
Aloha (2).jpg,Aloha (5).jpg,0.181154
Aloha (2).jpg,Aloha (4).jpg,0.214745
Aloha (2).jpg,Alice (4).jpg,0.330372
Aloha (3).jpg,Alice (1).jpg,0.295689
Aloha (3).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.506745
Aloha (3).jpg,Adelaide_d_Orlean (3).jpg,0.948131
Aloha (3).jpg,Abraham_Darby.jpg,1.41549
Aloha (3).jpg,Abbaye_de_Cluny (1).jpg,1.72063
Aloha (4).jpg,Gertrude_Jekyll (3).jpg,0.0322064
Aloha (4).jpg,Aloha (5).jpg,0.0655704
Aloha (4).jpg,Aloha (2).jpg,0.214745
Aloha (4).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.264231
Aloha (4).jpg,Adelaide_d_Orlean (3).jpg,0.705616
Aloha (5).jpg,Gertrude_Jekyll (3).jpg,0.064762
Aloha (5).jpg,Aloha (4).jpg,0.0655704
Aloha (5).jpg,Aloha (2).jpg,0.181154
Aloha (5).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.288624
Aloha (5).jpg,Adelaide_d_Orlean (3).jpg,0.73001
Aloha (6).jpg,Mary_Rose (8).jpg,0.138925
Aloha (6).jpg,Mary_Rose (4).jpg,0.139558
Aloha (6).jpg,Ina_An_Mona (3).jpg,0.150887
Aloha (6).jpg,Bossa_Nova (6).jpg,0.177004
Aloha (6).jpg,Aloha (1).jpg,0.205764
Angela (1).jpg,Robin_Hood (3).jpg,0.0616443
Angela (1).jpg,Mme_Ameilland (29).jpg,0.156621
Angela (1).jpg,Belle_de_Sardain (1).jpg,0.175459
Angela (1).jpg,Angela (3).jpg,0.425234
Angela (1).jpg,Aloha (5).jpg,0.441263
Angela (2).jpg,Pullman_Orient_Express (5).jpg,0.184122
Angela (2).jpg,Mme_Ameilland (22).jpg,0.185651
Angela (2).jpg,Bouquet_Parfait (1).jpg,0.210236
Angela (2).jpg,Ballerina (2).jpg,0.317499
Angela (2).jpg,Aspirine_Rose (2).jpg,0.419851
Angela (3).jpg,Leonard_de_Vinci (4).jpg,0.0752984
Angela (3).jpg,Eglantyne (2).jpg,0.113998
Angela (3).jpg,Bossa_Nova (8).jpg,0.164088
Angela (3).jpg,Blush_Noistte (7).jpg,0.217154
Angela (3).jpg,Ballerina (11).jpg,0.315792
Aspirine_Rose (1).jpg,Sourire_d_Orchidee (3).jpg,0.0689159
Aspirine_Rose (1).jpg,Aspirine_Rose (3).jpg,0.140901
Aspirine_Rose (1).jpg,Aspirine_Rose (2).jpg,0.384504
Aspirine_Rose (1).jpg,Abbaye_de_Cluny (1).jpg,0.49271
Aspirine_Rose (2).jpg,Ballerina (2).jpg,0.195248
Aspirine_Rose (2).jpg,Aspirine_Rose (1).jpg,0.384504
Aspirine_Rose (2).jpg,Abbaye_de_Cluny (1).jpg,0.416232
Aspirine_Rose (3).jpg,Sourire_d_Orchidee (4).jpg,0.0979523
Aspirine_Rose (3).jpg,Aspirine_Rose (1).jpg,0.140901
Aspirine_Rose (3).jpg,Allister_Stella_Gray (4).jpg,0.500777
Aspirine_Rose (3).jpg,Alice (3).jpg,0.515211
Aspirine_Rose (3).jpg,Abbaye_de_Cluny (1).jpg,0.564351
Astronomia (1).jpg,Auguste_Renoir.jpg,0.25026
Astronomia (1).jpg,Abraham_Darby.jpg,0.551632
Astronomia (1).jpg,Abbaye_de_Cluny (1).jpg,1.02491
Astronomia (2).jpg,Astronomia (3).jpg,0.0470373
Astronomia (2).jpg,Allister_Stella_Gray (6).jpg,0.391868
Astronomia (2).jpg,Alice (2).jpg,0.408039
Astronomia (2).jpg,Alexendra_Princesse_de_Luxembourg (2).jpg,0.492554
Astronomia (2).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.506321
Astronomia (3).jpg,Astronomia (2).jpg,0.0470373
Astronomia (3).jpg,Angela (3).jpg,0.411652
Astronomia (3).jpg,Allister_Stella_Gray (6).jpg,0.41509
Astronomia (3).jpg,Alice (2).jpg,0.451423
Astronomia (3).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.504559
Auguste_Renoir (2).jpg,Jardin_de_Valloires (1).jpg,0.0749817
Auguste_Renoir (2).jpg,Eglantyne (12).jpg,0.0953618
Auguste_Renoir (2).jpg,Bukavu (1).jpg,0.121512
Auguste_Renoir (2).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.1491
Auguste_Renoir (2).jpg,Adelaide_d_Orlean (3).jpg,0.603544
Auguste_Renoir.jpg,Astronomia (1).jpg,0.25026
Auguste_Renoir.jpg,Allister_Stella_Gray (10).jpg,0.469337
Auguste_Renoir.jpg,Abraham_Darby.jpg,0.648761
Auguste_Renoir.jpg,Abbaye_de_Cluny (1).jpg,0.979504
Ballerina (1).jpg,Cecile_Brunner (3).jpg,0.0421631
Ballerina (1).jpg,Ballerina (10).jpg,0.136827
Ballerina (1).jpg,Alice (5).jpg,0.171482
Ballerina (1).jpg,Alice (4).jpg,0.275412
Ballerina (1).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.37119
Ballerina (10).jpg,Zaide (1).jpg,0.0175388
Ballerina (10).jpg,Burgundy_Ice (1).jpg,0.0196194
Ballerina (10).jpg,Alice (5).jpg,0.119271
Ballerina (10).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.248109
Ballerina (10).jpg,Adelaide_d_Orlean (3).jpg,0.685956
Ballerina (11).jpg,Super_Excelsa (1).jpg,0.105602
Ballerina (11).jpg,Petit_Bonheur (2).jpg,0.140625
Ballerina (11).jpg,Mme_Pierre_Oger (2).jpg,0.146082
Ballerina (11).jpg,La_Giralda (1).jpg,0.181519
Ballerina (11).jpg,Francine_Austin (9).jpg,0.189865
Ballerina (2).jpg,Mme_Ameilland (3).jpg,0.115455
Ballerina (2).jpg,Aspirine_Rose (2).jpg,0.195248
Ballerina (2).jpg,Angela (2).jpg,0.317499
Ballerina (2).jpg,Abbaye_de_Cluny (1).jpg,0.339193
Ballerina (3).jpg,Pierre_de_Ronsard (2).jpg,0.0675291
Ballerina (3).jpg,Fox_Trot (2).jpg,0.0773759
Ballerina (3).jpg,Clotilde_Soupert (1).jpg,0.142824
Ballerina (3).jpg,Bukavu (2).tif,0.14734
Ballerina (3).jpg,Alice (3).jpg,0.152312
Ballerina (4).jpg,Mozart (1).jpg,0.0347982
Ballerina (4).jpg,Charles_Rennie_Mac_Intosh (1).jpg,0.0383169
Ballerina (4).jpg,Alice (4).jpg,0.0732748
Ballerina (4).jpg,Alice (1).jpg,0.457375
Ballerina (4).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.51987
Ballerina (5).jpg,Gertrude_Jekyll (1).jpg,0.0516375
Ballerina (5).jpg,Alice (6).jpg,0.0876912
Ballerina (5).jpg,Alice (5).jpg,0.105496
Ballerina (5).jpg,Alice (4).jpg,0.173323
Ballerina (5).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.402829
Ballerina (6).jpg,Perennial_SBlur (1).jpg,0.0263781
Ballerina (6).jpg,Francine_Austin (8).jpg,0.0668414
Ballerina (6).jpg,Francine_Austin (7).jpg,0.0900601
Ballerina (6).jpg,Francine_Austin (6).jpg,0.098774
Ballerina (6).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.118534
Ballerina (7).jpg,Ballerina (8).jpg,0.144607
Ballerina (7).jpg,Ballerina (4).jpg,0.296497
Ballerina (7).jpg,Alice (4).jpg,0.343465
Ballerina (7).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.483777
Ballerina (7).jpg,Adelaide_d_Orlean (3).jpg,0.877354
Ballerina (8).jpg,Ballerina (7).jpg,0.144607
Ballerina (8).jpg,Ballerina (4).jpg,0.370548
Ballerina (8).jpg,Alice (4).jpg,0.442785
Ballerina (8).jpg,Alice (1).jpg,0.516158
Ballerina (8).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.518117
Ballerina (9).jpg,Lavender_Dream (9).jpg,0.885064
Ballerina (9).jpg,Guirlande_Rose (6).jpg,1.00756
Ballerina (9).jpg,Alice (1).jpg,1.05879
Ballerina (9).jpg,Alexendra_Princesse_de_Luxembourg (2).jpg,1.21279
Ballerina (9).jpg,Aimee_Vibert (2).jpg,1.23622
Ballerinetta (1).jpg,Penelopejpg (2).jpg,0.219149
Ballerinetta (1).jpg,Kosmos (3).jpg,0.226236
Ballerinetta (1).jpg,Kosmos (2).jpg,0.226818
Ballerinetta (1).jpg,Aimee_Vibert (1).jpg,0.253268
Ballerinetta (1).jpg,Adelaide_d_Orlean (3).jpg,0.451591
Ballerinetta (2).jpg,Francine_Austin (5).jpg,0.241531
Ballerinetta (2).jpg,Clotilde_Soupert (3).jpg,0.312867
Ballerinetta (2).jpg,Adelaide_d_Orlean (1).jpg,0.457745
Ballerinetta (2).jpg,Abraham_Darby.jpg,1.47328
Ballerinetta (2).jpg,Abbaye_de_Cluny (1).jpg,1.76146
Ballerinetta (3).jpg,IcebergCI (3).jpg,0.238256
Ballerinetta (3).jpg,Belle_de_Sardain (2).jpg,0.24534
Ballerinetta (3).jpg,Adelaide_d_Orlean (3).jpg,0.281713
Ballerinetta (3).jpg,Adelaide_d_Orlean (1).jpg,1.01245
Ballerinetta (3).jpg,Abraham_Darby.jpg,1.08289
Belami.jpg,Zaide (3).jpg,0.141206
Belami.jpg,Imperatrice_Frah (1).jpg,0.15458
Belami.jpg,Bukavu (2).jpg,0.218476
Belami.jpg,Astronomia (3).jpg,0.293136
Belami.jpg,Astronomia (2).jpg,0.313298
Belle_de_Sardain (1).jpg,Pomponella.jpg,0.0458106
Belle_de_Sardain (1).jpg,Pierre_de_Ronsard (9).jpg,0.0660373
Belle_de_Sardain (1).jpg,Paul_Noel (3).jpg,0.106426
Belle_de_Sardain (1).jpg,Bossa_Nova (7).jpg,0.130976
Belle_de_Sardain (1).jpg,Blush_Noistte (6).jpg,0.141984
Belle_de_Sardain (2).jpg,IcebergCI (3).jpg,0.244509
Belle_de_Sardain (2).jpg,Ballerinetta (3).jpg,0.24534
Belle_de_Sardain (2).jpg,Adelaide_d_Orlean (3).jpg,0.389445
Belle_de_Sardain (2).jpg,Adelaide_d_Orlean (2).jpg,1.00123
Belle_de_Sardain (2).jpg,Adelaide_d_Orlean (1).jpg,1.011
Belle_d_Orient (1).jpg,RimosaCI (8).jpg,0.138253
Belle_d_Orient (1).jpg,Le_Grand_Huit (2).jpg,0.149499
Belle_d_Orient (1).jpg,Bukavu (2).tif,0.158768
Belle_d_Orient (1).jpg,Ballerina (3).jpg,0.192585
Belle_d_Orient (1).jpg,Allister_Stella_Gray (4).jpg,0.272731
Belle_d_Orient (2).jpg,Mme_Alfred_Carriere (1).tif,0.133019
Belle_d_Orient (2).jpg,Abbaye_de_Cluny (1).jpg,0.181353
Belle_d_Orient (3).jpg,Sweet_Juliet (2).jpg,0.693908
Belle_d_Orient (3).jpg,Belle_d_Orient (4).jpg,0.71926
Belle_d_Orient (3).jpg,Abbaye_de_Cluny (1).jpg,0.728774
Belle_d_Orient (4).jpg,Bouquet_Parfait (1).jpg,0.36033
Belle_d_Orient (4).jpg,Abbaye_de_Cluny (1).jpg,0.383909
Belle_d_Orient (5).jpg,Sombreuil (4).jpg,0.221633
Belle_d_Orient (5).jpg,Mme_Alfred_Carriere (1).tif,0.227923
Belle_d_Orient (5).jpg,Belle_d_Orient (2).jpg,0.278293
Belle_d_Orient (5).jpg,Abbaye_de_Cluny (1).jpg,0.341742
Blanc_Double_De_Coubert (1).jpg,Gruss_An_Aachen.jpg,0.306947
Blanc_Double_De_Coubert (1).jpg,Eglantyne (3).jpg,0.337252
Blanc_Double_De_Coubert (1).jpg,Burgundy_Ice (7).jpg,0.369232
Blanc_Double_De_Coubert (1).jpg,Bolchoi (3).jpg,0.372577
Blanc_Double_De_Coubert (1).jpg,Allister_Stella_Gray (10).jpg,0.374634
Blanc_Double_De_Coubert (2).jpg,Cecile_Brunner (6).jpg,0.0311806
Blanc_Double_De_Coubert (2).jpg,Blanc_Double_De_Coubert (3).jpg,0.0783138
Blanc_Double_De_Coubert (2).jpg,Astronomia (2).jpg,0.152433
Blanc_Double_De_Coubert (2).jpg,Allister_Stella_Gray (6).jpg,0.26175
Blanc_Double_De_Coubert (2).jpg,Alice (2).jpg,0.28159
Blanc_Double_De_Coubert (3).jpg,Blanc_Double_De_Coubert (2).jpg,0.0783138
Blanc_Double_De_Coubert (3).jpg,Astronomia (2).jpg,0.225735
Blanc_Double_De_Coubert (3).jpg,Allister_Stella_Gray (6).jpg,0.260107
Blanc_Double_De_Coubert (3).jpg,Alice (2).jpg,0.275417
Blanc_Double_De_Coubert (3).jpg,Alexendra_Princesse_de_Luxembourg (2).jpg,0.543298
Blush_Noistte (1).jpg,Jardin_de_Valloires (5).jpg,0.0793555
Blush_Noistte (1).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.146041
Blush_Noistte (1).jpg,Adelaide_d_Orlean (3).jpg,0.602749
Blush_Noistte (1).jpg,Abraham_Darby.jpg,1.15632
Blush_Noistte (1).jpg,Abbaye_de_Cluny (1).jpg,1.44676
Blush_Noistte (2).jpg,Auguste_Renoir (2).jpg,0.167591
Blush_Noistte (2).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.30033
Blush_Noistte (2).jpg,Adelaide_d_Orlean (3).jpg,0.576318
Blush_Noistte (2).jpg,Abraham_Darby.jpg,1.17733
Blush_Noistte (2).jpg,Abbaye_de_Cluny (1).jpg,1.50896
Blush_Noistte (3).jpg,Poustinia (9).jpg,0.280065
Blush_Noistte (3).jpg,Poustinia (7).jpg,0.310555
Blush_Noistte (3).jpg,Mme_Alfred_Carriere (5).jpg,0.379241
Blush_Noistte (3).jpg,Little_White_Pet (3).jpg,0.411607
Blush_Noistte (3).jpg,Francine_Austin (1).jpg,0.413331
Blush_Noistte (4).jpg,Little_White_Pet (6).jpg,0.125473
Blush_Noistte (4).jpg,Alexendra_Princesse_de_Luxembourg (2).jpg,0.170259
Blush_Noistte (4).jpg,Adelaide_d_Orlean (3).jpg,0.446622
Blush_Noistte (4).jpg,Adelaide_d_Orlean (2).jpg,0.995805
Blush_Noistte (4).jpg,Adelaide_d_Orlean (1).jpg,1.0077
Blush_Noistte (5).jpg,Fantin_Latour (3).jpg,0.170984
Blush_Noistte (5).jpg,Blush_Noistte (6).jpg,0.198858
Blush_Noistte (5).jpg,Ballerina (7).jpg,0.199447
Blush_Noistte (5).jpg,Aloha (4).jpg,0.290088
Blush_Noistte (5).jpg,Aloha (2).jpg,0.292389
Blush_Noistte (6).jpg,Robin_Hood (6).jpg,0.0893006
Blush_Noistte (6).jpg,Robin_Hood (5).jpg,0.112255
Blush_Noistte (6).jpg,Paul_Noel (3).jpg,0.122958
Blush_Noistte (6).jpg,Belle_de_Sardain (1).jpg,0.141984
Blush_Noistte (6).jpg,Ballerina (7).jpg,0.284368
Blush_Noistte (7).jpg,Eglantyne (2).jpg,0.151366
Blush_Noistte (7).jpg,Angela (3).jpg,0.217154
Blush_Noistte (7).jpg,Allister_Stella_Gray (7).jpg,0.462963
Blush_Noistte (7).jpg,Allister_Stella_Gray (10).jpg,0.463454
Blush_Noistte (7).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.542276
Blush_Noistte (8).jpg,Blush_Noistte (9).jpg,0.0527014
Blush_Noistte (8).jpg,Belle_de_Sardain (1).jpg,0.166804
Blush_Noistte (8).jpg,Aloha (5).jpg,0.270826
Blush_Noistte (8).jpg,Aloha (4).jpg,0.278151
Blush_Noistte (8).jpg,Aloha (2).jpg,0.374291
Blush_Noistte (9).jpg,Blush_Noistte (8).jpg,0.0527014
Blush_Noistte (9).jpg,Belle_de_Sardain (1).jpg,0.159899
Blush_Noistte (9).jpg,Aloha (5).jpg,0.257526
Blush_Noistte (9).jpg,Aloha (4).jpg,0.276193
Blush_Noistte (9).jpg,Aloha (2).jpg,0.382831
Bolchoi (1).jpg,Bolchoi (2).jpg,0.0864983
Bolchoi (1).jpg,Allister_Stella_Gray (6).jpg,0.202318
Bolchoi (1).jpg,Alice (2).jpg,0.213641
Bolchoi (1).jpg,Alexendra_Princesse_de_Luxembourg (2).jpg,0.683813
Bolchoi (1).jpg,Aimee_Vibert (1).jpg,0.892676
Bolchoi (1).tif,Dolomiti.jpg,0.161446
Bolchoi (1).tif,Bolchoi (2).tif,0.208352
Bolchoi (1).tif,Aspirine_Rose (2).jpg,0.499305
Bolchoi (1).tif,Angela (2).jpg,0.535374
Bolchoi (1).tif,Abbaye_de_Cluny (1).jpg,0.867954
Bolchoi (2).jpg,Imperatrice_Frah (3).jpg,0.0816426
Bolchoi (2).jpg,Bolchoi (1).jpg,0.0864983
Bolchoi (2).jpg,Blanc_Double_De_Coubert (3).jpg,0.219849
Bolchoi (2).jpg,Allister_Stella_Gray (6).jpg,0.245473
Bolchoi (2).jpg,Alice (2).jpg,0.250961
Bolchoi (2).tif,Bolchoi (3).tif,0.0530739
Bolchoi (2).tif,Bolchoi (1).tif,0.208352
Bolchoi (2).tif,Aspirine_Rose (2).jpg,0.451423
Bolchoi (2).tif,Angela (2).jpg,0.474601
Bolchoi (2).tif,Abbaye_de_Cluny (1).jpg,0.811702
Bolchoi (3).jpg,Eglantyne (3).jpg,0.204465
Bolchoi (3).jpg,Auguste_Renoir.jpg,0.353124
Bolchoi (3).jpg,Allister_Stella_Gray (10).jpg,0.38104
Bolchoi (3).jpg,Abraham_Darby.jpg,0.636056
Bolchoi (3).jpg,Abbaye_de_Cluny (1).jpg,1.09975
Bolchoi (3).tif,Bolchoi (2).tif,0.0530739
