source,target,emd
Eglantyne (5).jpg,Allister_Stella_Gray (10).jpg,14.3448
Eglantyne (6).jpg,Momo (2).jpg,3.32661
Eglantyne (6).jpg,Leonard_de_Vinci (7).jpg,6.15905
Eglantyne (6).jpg,Leonard_de_Vinci (6).jpg,9.08004
Eglantyne (6).jpg,Burgundy_Ice (5).jpg,10.6274
Eglantyne (6).jpg,Bouquet_Parfait (3).jpg,11.6888
Eglantyne (7).jpg,Eglantyne (10).jpg,3.38042
Eglantyne (7).jpg,Blush_Noistte (7).jpg,4.70455
Eglantyne (7).jpg,Astronomia (3).jpg,8.03194
Eglantyne (7).jpg,Astronomia (2).jpg,11.1999
Eglantyne (7).jpg,Angela (3).jpg,11.8473
Eglantyne (8).jpg,Cepcor (1).jpg,4.03303
Eglantyne (8).jpg,Cecile_Brunner (4).jpg,4.84157
Eglantyne (8).jpg,Burgundy_Ice (1).jpg,6.58384
Eglantyne (8).jpg,Ballerina (10).jpg,7.37269
Eglantyne (8).jpg,Aloha (6).jpg,8.64924
Eglantyne (9).jpg,Bossa_Nova (5).jpg,1.50752
Eglantyne (9).jpg,Belle_de_Sardain (1).jpg,2.93239
Eglantyne (9).jpg,Auguste_Renoir (2).jpg,5.66003
Eglantyne (9).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,8.1803
Eglantyne (9).jpg,Adelaide_d_Orlean (3).jpg,32.6448
Elle (1).jpg,Sommerwind.jpg,2.55777
Elle (1).jpg,Fox_Trot (1).jpg,2.8177
Elle (1).jpg,Blanc_Double_De_Coubert (3).jpg,6.77855
Elle (1).jpg,Abraham_Darby.jpg,8.94618
Elle (1).jpg,Abbaye_de_Cluny (1).jpg,41.5335
Elle (2).jpg,Imperatrice_Frah (3).jpg,3.54721
Elle (2).jpg,Bolchoi (2).jpg,4.68573
Elle (2).jpg,Bolchoi (1).jpg,5.2913
Elle (2).jpg,Allister_Stella_Gray (6).jpg,5.69557
Elle (2).jpg,Alice (2).jpg,9.33561
Fantin_Latour (1).jpg,Fantin_Latour (2).jpg,2.3669
Fantin_Latour (1).jpg,Charles_Rennie_Mac_Intosh (5).jpg,2.62584
Fantin_Latour (1).jpg,Cecile_Brunner (4).jpg,4.38767
Fantin_Latour (1).jpg,Bossa_Nova (2).jpg,5.20403
Fantin_Latour (1).jpg,Aloha (2).jpg,5.62873
Fantin_Latour (2).jpg,Uetersens_Rosenprinzessin (3).jpg,2.27562
Fantin_Latour (2).jpg,Fantin_Latour (1).jpg,2.3669
Fantin_Latour (2).jpg,Aloha (4).jpg,3.63681
Fantin_Latour (2).jpg,Aloha (2).jpg,3.98444
Fantin_Latour (2).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,12.7081
Fantin_Latour (3).jpg,Paul_Noel (3).jpg,4.18731
Fantin_Latour (3).jpg,Blush_Noistte (1).jpg,4.83124
Fantin_Latour (3).jpg,Aloha (5).jpg,5.72981
Fantin_Latour (3).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,6.80542
Fantin_Latour (3).jpg,Adelaide_d_Orlean (3).jpg,34.0402
Fantin_Latour (4).jpg,Felicite_Parmentier (1).jpg,5.02232
Fantin_Latour (4).jpg,Cecile_Brunner (3).jpg,10.7773
Fantin_Latour (4).jpg,Ballerina (1).jpg,11.9181
Fantin_Latour (4).jpg,Alice (5).jpg,12.9084
Fantin_Latour (4).jpg,Alice (1).jpg,14.1416
Fantin_Latour (5).jpg,Plaisanteries.jpg,2.10342
Fantin_Latour (5).jpg,Paul_Noel (2).jpg,2.20556
Fantin_Latour (5).jpg,Burgundy_Ice (1).jpg,3.08118
Fantin_Latour (5).jpg,Ballerina (10).jpg,4.01103
Fantin_Latour (5).jpg,Aloha (2).jpg,8.80623
Felicia.jpg,Sea_Foam (2).jpg,8.632
Felicia.jpg,Poustinia (12).jpg,9.51958
Felicia.jpg,Gruss_An_Aachen (1).jpg,10.1518
Felicia.jpg,Aimee_Vibert (3).jpg,11.8857
Felicia.jpg,Aimee_Vibert (1).jpg,14.8979
Felicite_Parmentier (1).jpg,Fantin_Latour (4).jpg,5.02233
Felicite_Parmentier (1).jpg,Cecile_Brunner (3).jpg,8.26754
Felicite_Parmentier (1).jpg,Ballerina (1).jpg,9.45953
Felicite_Parmentier (1).jpg,Alice (5).jpg,10.9368
Felicite_Parmentier (1).jpg,Alice (1).jpg,12.6636
Felicite_Parmentier (2).jpg,Sourire_d_Orchidee (11).jpg,8.37488
Felicite_Parmentier (2).jpg,Clotilde_Soupert (3).jpg,10.6337
Felicite_Parmentier (2).jpg,Cepcor (4).jpg,13.6077
Felicite_Parmentier (2).jpg,Cecile_Brunner (2).jpg,14.3234
Felicite_Parmentier (2).jpg,Ballerinetta (2).jpg,15.4888
Felicite_Parmentier (3).jpg,Guirlande_Rose (2).jpg,7.89841
Felicite_Parmentier (3).jpg,Felicite_Parmentier (1).jpg,9.56534
Felicite_Parmentier (3).jpg,Cepcor (4).jpg,9.62235
Felicite_Parmentier (3).jpg,Ballerina (8).jpg,12.7175
Felicite_Parmentier (3).jpg,Ballerina (7).jpg,14.2859
Fox_Trot (1).jpg,Elle (1).jpg,2.81778
Fox_Trot (1).jpg,Abraham_Darby.jpg,7.36082
Fox_Trot (1).jpg,Abbaye_de_Cluny (1).jpg,41.2195
Fox_Trot (2).jpg,La_Sevillana (4).jpg,2.30701
Fox_Trot (2).jpg,Ballerina (3).jpg,2.33576
Fox_Trot (2).jpg,Aspirine_Rose (3).jpg,5.17839
Fox_Trot (2).jpg,Aspirine_Rose (1).jpg,5.42847
Fox_Trot (2).jpg,Alice (3).jpg,9.38895
Fox_Trot (3).jpg,Pierre_de_Ronsard (12).jpg,1.26667
Fox_Trot (3).jpg,Louis_de_Funes (2).jpg,2.06726
Fox_Trot (3).jpg,La_Sevillana (3).jpg,3.1588
Fox_Trot (3).jpg,Imperatrice_Frah (7).jpg,3.30101
Fox_Trot (3).jpg,Dolomiti.jpg,3.88232
Fox_Trot (4).jpg,Momo (3).jpg,1.84223
Fox_Trot (4).jpg,Diane_de_Poitiers (2).jpg,4.68475
Fox_Trot (4).jpg,Bouquet_Parfait (2).jpg,4.95524
Fox_Trot (4).jpg,Alice (3).jpg,9.44595
Fox_Trot (4).jpg,Alice (2).jpg,17.1321
Fox_Trot (5).jpg,Diane_de_Poitiers (2).jpg,2.06895
Fox_Trot (5).jpg,Diane_de_Poitiers (1).jpg,5.15816
Fox_Trot (5).jpg,Burgundy_Ice (3).jpg,5.91434
Fox_Trot (5).jpg,Bouquet_Parfait (2).jpg,7.35877
Fox_Trot (5).jpg,Alice (3).jpg,8.23084
Francine_Austin (1).jpg,Cepcor (2).jpg,5.48735
Francine_Austin (1).jpg,Alexendra_Princesse_de_Luxembourg (2).jpg,9.61647
Francine_Austin (1).jpg,Adelaide_d_Orlean (3).jpg,17.0616
Francine_Austin (1).jpg,Adelaide_d_Orlean (1).jpg,32.2111
Francine_Austin (1).jpg,Abraham_Darby.jpg,49.2767
Francine_Austin (2).jpg,Allister_Stella_Gray (5).jpg,8.10037
Francine_Austin (2).jpg,Aimee_Vibert (1).jpg,8.32751
Francine_Austin (2).jpg,Adelaide_d_Orlean (3).jpg,28.0229
Francine_Austin (2).jpg,Abraham_Darby.jpg,34.7821
Francine_Austin (2).jpg,Abbaye_de_Cluny (1).jpg,57.5873
Francine_Austin (3).jpg,Marie_Jeanne (7).jpg,5.33347
Francine_Austin (3).jpg,Clotilde_Soupert (5).jpg,6.45246
Francine_Austin (3).jpg,Allister_Stella_Gray (5).jpg,7.35429
Francine_Austin (3).jpg,Allister_Stella_Gray (3).jpg,10.6813
Francine_Austin (3).jpg,Aimee_Vibert (2).jpg,12.798
Francine_Austin (4).jpg,Guirlande_Damourn (4).jpg,5.99709
Francine_Austin (4).jpg,Clotilde_Soupert (2).jpg,6.16312
Francine_Austin (4).jpg,Cecile_Brunner (1).jpg,7.05274
Francine_Austin (4).jpg,Boule_de_Neige (2).jpg,7.70398
Francine_Austin (4).jpg,Allister_Stella_Gray (4).jpg,8.70519
Francine_Austin (5).jpg,Rambling_Rector.jpg,12.0972
Francine_Austin (5).jpg,Poustinia (15).jpg,15.4914
Francine_Austin (5).jpg,Ballerinetta (2).jpg,15.8701
Francine_Austin (5).jpg,Adelaide_d_Orlean (1).jpg,21.174
Francine_Austin (5).jpg,Abraham_Darby.jpg,73.87
Francine_Austin (6).jpg,Francine_Austin (8).jpg,2.01805
Francine_Austin (6).jpg,Fantin_Latour (5).jpg,5.94318
Francine_Austin (6).jpg,Ballerina (6).jpg,6.49343
Francine_Austin (6).jpg,Aloha (2).jpg,8.58947
Francine_Austin (6).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,11.7163
Francine_Austin (7).jpg,Rosa_Chinensis_Mutabilis (1).jpg,3.57361
Francine_Austin (7).jpg,Ballerina (6).jpg,4.15449
Francine_Austin (7).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,8.73301
Francine_Austin (7).jpg,Adelaide_d_Orlean (3).jpg,24.6572
Francine_Austin (7).jpg,Adelaide_d_Orlean (1).jpg,40.8247
Francine_Austin (8).jpg,Francine_Austin (6).jpg,2.01797
Francine_Austin (8).jpg,Ballerina (6).jpg,4.47538
Francine_Austin (8).jpg,Aloha (5).jpg,9.13952
Francine_Austin (8).jpg,Aloha (4).jpg,9.58936
Francine_Austin (8).jpg,Aloha (2).jpg,9.72939
Francine_Austin (9).jpg,Allister_Stella_Gray (7).jpg,1.69429
Francine_Austin (9).jpg,Adelaide_d_Orlean (3).jpg,17.2196
Francine_Austin (9).jpg,Abraham_Darby.jpg,48.581
Francine_Austin (9).jpg,Abbaye_de_Cluny (1).jpg,74.6287
Garden_of_Roses (1).jpg,Mme_Ameilland (26).jpg,1.55421
Garden_of_Roses (1).jpg,Belle_d_Orient (2).jpg,2.68778
Garden_of_Roses (1).jpg,Abbaye_de_Cluny (1).jpg,4.48303
Garden_of_Roses (2).jpg,Blanc_Double_De_Coubert (3).jpg,5.39933
Garden_of_Roses (2).jpg,Blanc_Double_De_Coubert (2).jpg,6.45496
Garden_of_Roses (2).jpg,Blanc_Double_De_Coubert (1).jpg,9.20995
Garden_of_Roses (2).jpg,Auguste_Renoir.jpg,9.57136
Garden_of_Roses (2).jpg,Abraham_Darby.jpg,12.8495
Garden_of_Roses (3).jpg,Michele_Meilland (5).jpg,7.35548
Garden_of_Roses (3).jpg,Little_White_Pet (2).jpg,8.64275
Garden_of_Roses (3).jpg,Jeanne_Moreaue (1).jpg,12.5923
Garden_of_Roses (3).jpg,Felicia.jpg,13.9451
Garden_of_Roses (3).jpg,Allister_Stella_Gray (1).jpg,15.4032
Gertrude_Jekyll (1).jpg,Violette (5).jpg,1.60884
Gertrude_Jekyll (1).jpg,Mamy_Blue (1).jpg,2.06617
Gertrude_Jekyll (1).jpg,Guirlande_Rose (1).jpg,2.31796
Gertrude_Jekyll (1).jpg,Gertrude_Jekyll (4).jpg,2.66432
Gertrude_Jekyll (1).jpg,Charles_Rennie_Mac_Intosh (1).jpg,3.10604
Gertrude_Jekyll (2).jpg,Cecile_Brunner (4).jpg,2.20847
Gertrude_Jekyll (2).jpg,Bossa_Nova (2).jpg,2.88942
Gertrude_Jekyll (2).jpg,Aloha (2).jpg,4.36916
Gertrude_Jekyll (2).jpg,Alice (4).jpg,14.2686
Gertrude_Jekyll (2).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,15.2052
Gertrude_Jekyll (3).jpg,Salet (3).jpg,0.789696
Gertrude_Jekyll (3).jpg,Aloha (4).jpg,1.44683
Gertrude_Jekyll (3).jpg,Aloha (2).jpg,4.467
Gertrude_Jekyll (3).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,9.75419
Gertrude_Jekyll (3).jpg,Adelaide_d_Orlean (3).jpg,36.5418
Gertrude_Jekyll (4).jpg,Ballerina (5).jpg,1.85157
Gertrude_Jekyll (4).jpg,Alice (4).jpg,3.11841
Gertrude_Jekyll (4).jpg,Alice (1).jpg,8.82809
Gertrude_Jekyll (4).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,26.0139
Gertrude_Jekyll (4).jpg,Adelaide_d_Orlean (3).jpg,50.853
Gruss_An_Aachen (1).jpg,Summer_Memories (4).jpg,6.38207
Gruss_An_Aachen (1).jpg,Aimee_Vibert (3).jpg,7.38411
Gruss_An_Aachen (1).jpg,Aimee_Vibert (1).jpg,10.6187
Gruss_An_Aachen (1).jpg,Adelaide_d_Orlean (3).jpg,23.3171
Gruss_An_Aachen (1).jpg,Abraham_Darby.jpg,38.9639
Gruss_An_Aachen (2).jpg,Marie_Pavie (6).jpg,7.31173
Gruss_An_Aachen (2).jpg,Felicia.jpg,10.3942
Gruss_An_Aachen (2).jpg,Aimee_Vibert (3).jpg,14.7536
Gruss_An_Aachen (2).jpg,Aimee_Vibert (1).jpg,17.9866
Gruss_An_Aachen (2).jpg,Adelaide_d_Orlean (3).jpg,32.2542
Gruss_An_Aachen (3).jpg,Bossa_Nova (7).jpg,1.12048
Gruss_An_Aachen (3).jpg,Bossa_Nova (5).jpg,2.50889
Gruss_An_Aachen (3).jpg,Belle_de_Sardain (1).jpg,2.6248
Gruss_An_Aachen (3).jpg,Auguste_Renoir (2).jpg,3.68016
Gruss_An_Aachen (3).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,8.78607
Gruss_An_Aachen (4).jpg,Marie_Pavie (2).jpg,15.1595
Gruss_An_Aachen (4).jpg,Aimee_Vibert (1).jpg,17.1161
Gruss_An_Aachen (4).jpg,Adelaide_d_Orlean (3).jpg,44.0052
Gruss_An_Aachen (4).jpg,Abraham_Darby.jpg,44.5684
Gruss_An_Aachen (4).jpg,Abbaye_de_Cluny (1).jpg,55.5117
Gruss_An_Aachen.jpg,Blanc_Double_De_Coubert (1).jpg,6.74166
Gruss_An_Aachen.jpg,Belami.jpg,10.0625
Gruss_An_Aachen.jpg,Auguste_Renoir.jpg,10.1453
Gruss_An_Aachen.jpg,Astronomia (2).jpg,12.7744
Gruss_An_Aachen.jpg,Allister_Stella_Gray (10).jpg,16.2272
Guirlande_Damourn (1).jpg,Marie_Jeanne (7).jpg,4.95726
Guirlande_Damourn (1).jpg,La_Giralda (2).jpg,5.03415
Guirlande_Damourn (1).jpg,Clotilde_Soupert (4).jpg,5.97171
Guirlande_Damourn (1).jpg,Allister_Stella_Gray (10).jpg,8.4172
Guirlande_Damourn (1).jpg,Aimee_Vibert (2).jpg,13.1651
Guirlande_Damourn (2).jpg,Kosmos (2).jpg,3.14665
Guirlande_Damourn (2).jpg,Allister_Stella_Gray (5).jpg,6.63912
Guirlande_Damourn (2).jpg,Allister_Stella_Gray (3).jpg,8.53334
Guirlande_Damourn (2).jpg,Aimee_Vibert (1).jpg,9.44928
Guirlande_Damourn (2).jpg,Adelaide_d_Orlean (3).jpg,19.1196
Guirlande_Damourn (3).jpg,Mme_Ameilland (19).jpg,4.93003
Guirlande_Damourn (3).jpg,Le_Grand_Huit (3).jpg,5.44367
Guirlande_Damourn (3).jpg,Boule_de_Neige (2).jpg,5.73297
Guirlande_Damourn (3).jpg,Belle_d_Orient (4).jpg,8.96502
Guirlande_Damourn (3).jpg,Abbaye_de_Cluny (1).jpg,10.0745
Guirlande_Damourn (4).jpg,Cecile_Brunner (1).jpg,4.44095
Guirlande_Damourn (4).jpg,Buff_Beauty (2).jpg,6.45349
Guirlande_Damourn (4).jpg,Boule_de_Neige (2).jpg,7.34752
Guirlande_Damourn (4).jpg,Belle_d_Orient (2).jpg,9.52957
Guirlande_Damourn (4).jpg,Abbaye_de_Cluny (1).jpg,9.65698
Guirlande_Rose (1).jpg,Violette (5).jpg,0.945177
Guirlande_Rose (1).jpg,Veilchenblau (3).jpg,1.04361
Guirlande_Rose (1).jpg,Guirlande_Rose (5).jpg,1.21132
Guirlande_Rose (1).jpg,Gertrude_Jekyll (1).jpg,2.31805
Guirlande_Rose (1).jpg,Charles_de_Gaulle.jpg,3.75631
Guirlande_Rose (2).jpg,Felicite_Parmentier (3).jpg,7.89848
Guirlande_Rose (2).jpg,Cepcor (4).jpg,13.9424
Guirlande_Rose (2).jpg,Cecile_Brunner (3).jpg,17.2899
Guirlande_Rose (2).jpg,Ballerina (8).jpg,17.5762
Guirlande_Rose (2).jpg,Ballerina (1).jpg,19.0225
Guirlande_Rose (3).jpg,Clotilde_Soupert (3).jpg,5.32691
Guirlande_Rose (3).jpg,Cepcor (4).jpg,5.88385
Guirlande_Rose (3).jpg,Cecile_Brunner (2).jpg,11.6317
Guirlande_Rose (3).jpg,Ballerinetta (2).jpg,21.1992
Guirlande_Rose (3).jpg,Ballerina (10).jpg,21.6908
Guirlande_Rose (4).jpg,Mamy_Blue (1).jpg,0.960946
Guirlande_Rose (4).jpg,Guirlande_Rose (5).jpg,1.73774
Guirlande_Rose (4).jpg,Alice (6).jpg,2.20743
Guirlande_Rose (4).jpg,Alice (5).jpg,7.99467
Guirlande_Rose (4).jpg,Alice (4).jpg,8.01566
Guirlande_Rose (5).jpg,Veilchenblau (3).jpg,0.353927
Guirlande_Rose (5).jpg,Variegata_Di_Bologna (2).jpg,0.631857
Guirlande_Rose (5).jpg,Guirlande_Rose (1).jpg,1.21124
Guirlande_Rose (5).jpg,Gertrude_Jekyll (1).jpg,3.00352
Guirlande_Rose (5).jpg,Alice (6).jpg,3.632
Guirlande_Rose (6).jpg,Lavender_Dream (11).jpg,6.93524
Guirlande_Rose (6).jpg,Alice (1).jpg,7.1405
Guirlande_Rose (6).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,22.4268
Guirlande_Rose (6).jpg,Adelaide_d_Orlean (3).jpg,45.2276
Guirlande_Rose (6).jpg,Adelaide_d_Orlean (2).jpg,45.2611
Guirlande_Rose (7).jpg,Pierre_de_Ronsard (18).jpg,1.99433
Guirlande_Rose (7).jpg,Heavenly_Pink.jpg,5.45663
Guirlande_Rose (7).jpg,Alice (1).jpg,6.36582
Guirlande_Rose (7).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,31.2939
Guirlande_Rose (7).jpg,Adelaide_d_Orlean (2).jpg,52.5203
Heavenly_Pink.jpg,Robin_Hood (10).jpg,3.69638
Heavenly_Pink.jpg,Lavender_Dream (8).jpg,3.73202
Heavenly_Pink.jpg,Lavender_Dream (6).jpg,4.5233
Heavenly_Pink.jpg,Guirlande_Rose (7).jpg,5.45654
Heavenly_Pink.jpg,Alice (1).jpg,5.62999
Honore_de_Balzac (1).jpg,Cepcor (3).jpg,2.56775
Honore_de_Balzac (1).jpg,Allister_Stella_Gray (7).jpg,5.40682
Honore_de_Balzac (1).jpg,Alexendra_Princesse_de_Luxembourg (2).jpg,17.2992
Honore_de_Balzac (1).jpg,Adelaide_d_Orlean (3).jpg,18.3026
Honore_de_Balzac (1).jpg,Abraham_Darby.jpg,46.2018
IcebergCI (1).jpg,Cepcor (2).jpg,5.53858
IcebergCI (1).jpg,Belle_de_Sardain (2).jpg,9.61021
IcebergCI (1).jpg,Allister_Stella_Gray (8).jpg,10.8185
IcebergCI (1).jpg,Allister_Stella_Gray (3).jpg,12.8667
IcebergCI (1).jpg,Alexendra_Princesse_de_Luxembourg (2).jpg,13.421
IcebergCI (2).jpg,Penelopejpg (2).jpg,3.97094
IcebergCI (2).jpg,Ballerinetta (1).jpg,8.66564
IcebergCI (2).jpg,Aimee_Vibert (1).jpg,19.2514
IcebergCI (2).jpg,Adelaide_d_Orlean (3).jpg,27.7155
IcebergCI (2).jpg,Adelaide_d_Orlean (1).jpg,38.1081
IcebergCI (3).jpg,Mme_Ameilland (25).jpg,3.12124
IcebergCI (3).jpg,Allister_Stella_Gray (8).jpg,3.586
IcebergCI (3).jpg,Allister_Stella_Gray (3).jpg,7.74231
IcebergCI (3).jpg,Adelaide_d_Orlean (3).jpg,13.7225
IcebergCI (3).jpg,Adelaide_d_Orlean (1).jpg,40.9488
IcebergCI (4).jpg,Palais_Royal (4).jpg,3.05174
IcebergCI (4).jpg,Ballerinetta (3).jpg,4.42596
IcebergCI (4).jpg,Allister_Stella_Gray (8).jpg,5.01891
IcebergCI (4).jpg,Allister_Stella_Gray (5).jpg,9.47248
IcebergCI (4).jpg,Allister_Stella_Gray (3).jpg,10.7062
Imperatrice_Frah (1).jpg,Michele_Meilland (32).jpg,1.66509
Imperatrice_Frah (1).jpg,Leonard_de_Vinci (5).jpg,4.01427
Imperatrice_Frah (1).jpg,Astronomia (2).jpg,4.40658
Imperatrice_Frah (1).jpg,Angela (3).jpg,13.3116
Imperatrice_Frah (1).jpg,Allister_Stella_Gray (10).jpg,17.4595
Imperatrice_Frah (2).jpg,Red_Leonardo (6).jpg,2.27918
Imperatrice_Frah (2).jpg,Pierre_de_Ronsard (14).jpg,3.44514
Imperatrice_Frah (2).jpg,Palais_Royal (1).jpg,3.59905
Imperatrice_Frah (2).jpg,Imperatrice_Frah (4).jpg,4.11975
Imperatrice_Frah (2).jpg,Clotilde_Soupert (1).jpg,5.5401
Imperatrice_Frah (3).jpg,Michele_Meilland (7).jpg,1.87942
Imperatrice_Frah (3).jpg,Elle (2).jpg,3.5473
Imperatrice_Frah (3).jpg,Bolchoi (2).jpg,4.64187
Imperatrice_Frah (3).jpg,Bolchoi (1).jpg,7.84987
Imperatrice_Frah (3).jpg,Allister_Stella_Gray (6).jpg,8.30579
Imperatrice_Frah (4).jpg,Rosenstadt_Freising (1).jpg,1.18562
Imperatrice_Frah (4).jpg,Clotilde_Soupert (1).jpg,1.59105
Imperatrice_Frah (4).jpg,Ballerina (3).jpg,3.26168
Imperatrice_Frah (4).jpg,Aspirine_Rose (3).jpg,5.5992
Imperatrice_Frah (4).jpg,Aspirine_Rose (1).jpg,6.09733
Imperatrice_Frah (5).jpg,Bouquet_Parfait (1).jpg,0.780509
Imperatrice_Frah (5).jpg,Aspirine_Rose (1).jpg,5.47407
Imperatrice_Frah (5).jpg,Angela (2).jpg,7.18731
Imperatrice_Frah (5).jpg,Alice (3).jpg,13.045
Imperatrice_Frah (5).jpg,Abbaye_de_Cluny (1).jpg,13.8722
Imperatrice_Frah (6).jpg,Burgundy_Ice (2).jpg,1.88098
Imperatrice_Frah (6).jpg,Aspirine_Rose (3).jpg,3.52082
Imperatrice_Frah (6).jpg,Aspirine_Rose (1).jpg,3.77071
Imperatrice_Frah (6).jpg,Angela (2).jpg,9.09605
Imperatrice_Frah (6).jpg,Alice (3).jpg,10.8283
Imperatrice_Frah (7).jpg,Dolomiti.jpg,1.59757
Imperatrice_Frah (7).jpg,Bolchoi (4).jpg,2.44089
Imperatrice_Frah (7).jpg,Aspirine_Rose (2).jpg,4.98341
Imperatrice_Frah (7).jpg,Aspirine_Rose (1).jpg,5.54357
Imperatrice_Frah (7).jpg,Angela (2).jpg,10.9107
Ina_An_Mona (1).jpg,Mamy_Blue (2).jpg,0.882822
Ina_An_Mona (1).jpg,Ballerina (5).jpg,1.50755
Ina_An_Mona (1).jpg,Ballerina (4).jpg,1.783
Ina_An_Mona (1).jpg,Alice (4).jpg,3.93277
Ina_An_Mona (1).jpg,Alice (1).jpg,10.0345
Ina_An_Mona (2).jpg,Susan_Hampshire (1).jpg,1.62493
Ina_An_Mona (2).jpg,Paul_Noel (3).jpg,2.57957
Ina_An_Mona (2).jpg,Jardin_de_Valloires (5).jpg,3.03801
Ina_An_Mona (2).jpg,Aloha (5).jpg,3.18563
Ina_An_Mona (2).jpg,Aloha (4).jpg,5.09229
Ina_An_Mona (3).jpg,Rosa_Chinensis_Mutabilis (3).jpg,1.43014
Ina_An_Mona (3).jpg,Lavender_Dream (7).jpg,1.79105
Ina_An_Mona (3).jpg,Durance.jpg,2.32161
Ina_An_Mona (3).jpg,Alice (4).jpg,2.89104
Ina_An_Mona (3).jpg,Alice (1).jpg,10.0688
Ina_An_Mona (4).jpg,Zaide (1).jpg,1.72108
Ina_An_Mona (4).jpg,Ballerina (10).jpg,1.85712
Ina_An_Mona (4).jpg,Alice (5).jpg,5.66481
Ina_An_Mona (4).jpg,Alice (4).jpg,7.8606
Ina_An_Mona (4).jpg,Alice (1).jpg,12.8483
Ingrid_Bergman (1).tif,Mr_Lincoln (4).jpg,4.89535
Ingrid_Bergman (1).tif,Ingrid_Bergman (2).tif,6.15523
Ingrid_Bergman (1).tif,Fox_Trot (3).jpg,8.81695
Ingrid_Bergman (1).tif,Bolchoi (3).tif,10.4971
Ingrid_Bergman (1).tif,Bolchoi (2).tif,10.5817
Ingrid_Bergman (2).tif,Ingrid_Bergman (3).tif,4.22626
Ingrid_Bergman (2).tif,Ingrid_Bergman (1).tif,6.15522
Ingrid_Bergman (2).tif,Bolchoi (3).tif,7.58847
Ingrid_Bergman (2).tif,Bolchoi (2).tif,7.96839
Ingrid_Bergman (2).tif,Bolchoi (1).tif,9.13261
Ingrid_Bergman (3).tif,Ingrid_Bergman (2).tif,4.22619
Ingrid_Bergman (3).tif,Ingrid_Bergman (1).tif,6.80297
Ingrid_Bergman (3).tif,Bolchoi (3).tif,9.43917
Ingrid_Bergman (3).tif,Bolchoi (2).tif,9.76579
Ingrid_Bergman (3).tif,Bolchoi (1).tif,10.8749
Jacqueline_Du_Pre.jpg,Mme_Ameilland (13).jpg,5.38566
Jacqueline_Du_Pre.jpg,Adelaide_d_Orlean (3).jpg,6.40139
Jacqueline_Du_Pre.jpg,Adelaide_d_Orlean (1).jpg,40.6655
Jacqueline_Du_Pre.jpg,Abraham_Darby.jpg,55.8515
Jacqueline_Du_Pre.jpg,Abbaye_de_Cluny (1).jpg,78.8453
Jacques_Cartier (1).jpg,Aloha (1).jpg,1.90125
Jacques_Cartier (1).jpg,Alice (4).jpg,6.54386
Jacques_Cartier (1).jpg,Alice (1).jpg,10.4079
Jacques_Cartier (1).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,31.834
Jacques_Cartier (1).jpg,Adelaide_d_Orlean (2).jpg,56.4109
Jacques_Cartier (2).jpg,Susan_Hampshire (4).jpg,1.57682
Jacques_Cartier (2).jpg,Mary_Rose (4).jpg,2.4137
Jacques_Cartier (2).jpg,Ina_An_Mona (3).jpg,2.61898
Jacques_Cartier (2).jpg,Durance.jpg,3.51387
Jacques_Cartier (2).jpg,Cepcor (1).jpg,4.28726
Jacques_Cartier (3).jpg,Rhapsody_in_Blue (5).jpg,1.09589
Jacques_Cartier (3).jpg,Rhapsody_in_Blue (2).jpg,1.54801
Jacques_Cartier (3).jpg,Lavender_Dream (2).jpg,2.2929
Jacques_Cartier (3).jpg,Bossa_Nova (1).jpg,2.31689
Jacques_Cartier (3).jpg,Aloha (1).jpg,5.1859
Jacques_Cartier (4).jpg,Sissi (2).jpg,1.48834
Jacques_Cartier (4).jpg,Mme_Isaac_Pereire.jpg,1.68243
Jacques_Cartier (4).jpg,Mary_Rose (1).jpg,2.21574
Jacques_Cartier (4).jpg,Lavender_Dream (5).jpg,3.69617
Jacques_Cartier (4).jpg,Larissa (2).jpg,4.25459
Jardins_de_Bagatelles (1).jpg,Little_White_Pet (5).jpg,6.68987
Jardins_de_Bagatelles (1).jpg,Boule_de_Neige.jpg,8.93859
Jardins_de_Bagatelles (1).jpg,Allister_Stella_Gray (1).jpg,8.96402
Jardins_de_Bagatelles (1).jpg,Alice (2).jpg,22.686
Jardins_de_Bagatelles (1).jpg,Aimee_Vibert (3).jpg,25.0359
Jardins_de_Bagatelles (2).jpg,Bukavu (1).tif,2.86086
Jardins_de_Bagatelles (2).jpg,Belle_d_Orient (1).jpg,8.03782
Jardins_de_Bagatelles (2).jpg,Aspirine_Rose (3).jpg,9.51406
Jardins_de_Bagatelles (2).jpg,Aspirine_Rose (1).jpg,9.55217
Jardins_de_Bagatelles (2).jpg,Alice (3).jpg,11.1168
